8:128:24:4,59,27
8:2:8:136,59,7
2:0:10:2,59,23
0:160:10:128,59,6
8:130:74:128,59,18
10:2:32:0,59,1
138:34:128:138,59,1
0:2:0:1,59,29
16:0:20:1,59,24
8:8:40:168,59,39
8:152:24:136,59,3
0:32:128:0,59,29
1:33:129:33,59,3
8:128:10:146,59,14
8:128:10:178,59,23
0:12:128:0,59,1
6:128:10:130,59,3
8:128:3:130,59,12
8:129:2:176,59,15
8:130:2:240,59,11
9:130:2:144,59,12
9:130:2:176,59,19
8:153:72:186,59,1
0:129:2:130,59,16
24:5:16:2,59,23
8:2:128:130,59,27
10:130:40:130,59,19
232:192:192:192,59,18
0:136:0:8,59,12
128:128:18:128,59,1
24:2:32:194,59,1
128:160:8:128,59,3
28:1:20:0,59,4
136:0:2:8,59,8
8:240:9:240,59,1
9:0:0:2,59,8
8:128:9:133,58,8
0:136:0:138,58,7
8:130:40:176,58,36
0:133:16:0,58,39
8:132:72:72,58,1
9:1:9:2,58,4
10:128:66:144,58,6
8:130:9:176,58,8
40:128:10:130,58,4
0:132:24:0,58,33
0:129:8:130,58,14
1:1:1:5,58,13
17:1:1:129,58,22
8:0:16:128,58,33
0:34:0:0,58,14
0:10:2:160,58,2
4:132:18:4,58,2
9:132:9:130,58,3
0:128:2:129,58,5
0:131:0:130,58,19
160:8:128:160,58,2
34:128:138:34,58,1
73:130:148:40,58,2
25:4:24:0,58,4
0:16:1:0,58,12
8:136:15:143,58,6
16:5:20:1,58,12
130:40:10:128,58,23
128:10:2:128,58,4
8:0:160:160,58,22
8:13:8:13,58,1
9:129:5:131,58,1
8:0:0:5,58,28
8:130:24:4,58,34
8:136:40:200,58,20
0:2:16:0,58,12
40:168:152:40,58,1
160:128:0:0,58,46
8:10:0:2,57,8
10:128:10:224,57,16
137:130:128:130,57,1
8:128:26:2,57,20
2:10:2:10,57,4
42:70:4:133,57,1
20:0:24:0,57,6
9:2:8:2,57,8
1:0:128:1,57,9
8:129:10:134,57,12
8:130:10:138,57,20
2:160:8:130,57,6
0:129:20:0,57,15
0:2:136:13,57,3
9:130:116:80,57,3
184:168:168:168,57,5
2:2:0:0,57,30
0:10:8:10,57,10
8:152:136:136,57,4
0:1:128:0,57,19
8:16:0:10,57,12
9:133:8:128,57,6
40:45:40:45,57,3
8:136:24:184,57,16
136:130:8:130,57,22
41:161:165:160,57,1
74:148:74:148,57,1
161:1:161:225,57,1
5:20:5:20,57,8
2:128:8:2,57,14
0:16:0:2,57,18
96:192:192:194,57,17
74:144:74:144,57,2
8:2:12:0,57,5
2:129:2:129,57,14
16:5:16:17,57,13
18:4:16:1,57,4
8:131:16:2,57,24
15:129:10:128,57,2
42:2:10:130,57,1
64:72:64:72,57,3
12:130:8:130,57,10
26:1:20:0,57,12
8:8:168:8,56,6
1:1:1:17,56,24
8:146:10:130,56,11
128:128:136:128,56,6
160:160:160:4,56,4
184:96:240:184,56,4
1:0:0:1,56,26
8:32:40:0,56,1
24:0:26:2,56,24
0:0:8:136,56,40
33:33:145:37,56,2
10:131:2:146,56,2
0:128:16:128,56,21
168:32:170:32,56,3
40:33:36:40,56,1
9:129:10:129,56,11
9:128:1:129,56,2
64:65:16:1,56,4
9:136:56:170,56,2
9:136:56:186,56,2
2:2:0:8,56,19
2:136:0:2,56,7
4:0:4:0,56,18
48:48:48:48,56,7
8:130:34:162,56,12
0:34:132:1,56,1
40:160:160:130,56,5
0:0:8:,56,56
10:129:40:2,56,1
168:160:160:178,56,2
8:138:206:142,56,2
34:32:8:34,56,2
14:128:6:128,56,2
12:131:6:160,56,1
16:5:16:97,56,29
8:24:40:8,56,2
45:13:60:0,56,1
10:2:56:32,56,1
8:0:8:160,56,12
248:128:250:128,56,1
16:3:20:4,56,13
8:0:129:2,55,5
24:128:48:130,55,1
40:8:8:40,55,5
184:152:184:152,55,1
9:2:9:0,55,9
232:224:232:224,55,23
240:176:249:248,55,1
41:38:38:40,55,4
128:128:130:136,55,2
136:136:136:0,55,34
0:32:32:32,55,29
36:2:13:36,55,5
2:128:16:0,55,7
130:2:10:2,55,1
40:56:40:40,55,9
16:0:1:0,55,15
40:8:136:40,55,10
16:19:16:17,55,4
24:130:24:128,55,10
8:64:5:0,55,10
8:130:16:2,55,14
8:130:24:5,55,21
8:129:26:0,55,9
64:5:0:64,55,16
8:152:10:136,54,9
8:0:0:48,54,40
8:128:24:5,54,28
169:89:89:233,54,2
8:129:8:193,54,4
10:128:3:129,54,1
10:129:2:129,54,19
8:2:8:4,54,26
20:1:20:0,54,30
9:148:9:133,54,2
8:8:2:128,54,11
8:141:8:137,54,1
16:1:20:3,54,17
4:170:4:170,54,1
0:0:32:130,54,38
0:128:9:128,54,7
0:8:128:10,54,28
10:128:67:129,54,1
33:16:0:17,54,3
11:146:6:129,54,1
168:32:170:0,54,3
0:128:0:240,54,22
240:176:249:252,54,1
8:2:130:8,54,25
8:130:10:160,54,26
8:130:10:162,54,14
136:130:130:128,54,8
8:10:130:10,54,6
152:18:24:16,54,3
24:2:2:132,54,9
32:48:32:0,54,3
10:136:0:130,54,3
24:0:29:128,54,2
18:146:146:130,54,2
251:138:170:138,54,3
10:146:75:240,54,2
136:0:128:0,54,23
98:8:2:8,54,2
160:40:40:40,54,6
168:184:184:88,54,1
128:2:8:128,54,13
40:136:40:40,54,1
2:128:128:128,54,16
4:32:2:32,54,8
32:32:8:128,54,6
8:9:1:0,54,22
41:201:169:201,54,1
8:137:8:137,54,2
25:0:9:128,54,12
9:128:6:128,54,8
24:19:16:17,54,3
130:32:10:130,54,10
9:2:8:128,54,6
72:72:72:72,54,4
8:130:16:136,54,1
8:1:6:50,54,2
2:8:2:2,53,12
0:128:8:138,53,5
64:24:2:64,53,7
32:128:32:0,53,11
0:0:16:1,53,41
9:138:10:136,53,2
88:216:72:152,53,1
2:144:2:144,53,4
8:160:160:8,53,4
9:129:10:133,53,10
2:8:40:0,53,15
8:130:32:130,53,27
8:131:0:138,53,1
10:4:8:128,53,7
8:160:160:160,53,29
8:152:104:136,53,7
2:129:10:128,53,14
40:104:40:40,53,13
128:8:0:130,53,7
8:133:16:5,53,29
160:128:128:128,53,8
8:146:8:146,53,5
18:5:18:5,53,8
24:4:24:4,53,23
8:128:2:0,53,29
9:8:8:8,53,7
16:240:16:240,53,5
1:131:2:131,53,5
8:2:16:1,53,6
8:130:138:130,53,15
8:130:6:130,53,6
8:20:0:4,53,13
8:1:0:2,53,26
8:0:128:162,53,5
168:128:168:160,52,4
0:0:5:0,52,17
24:1:16:3,52,24
0:20:1:1,52,6
10:129:2:144,52,7
10:129:2:146,52,5
10:131:1:129,52,3
130:136:130:130,52,2
10:0:8:1,52,9
9:128:9:144,52,7
8:129:9:129,52,34
160:8:128:8,52,19
24:128:16:130,52,3
1:0:128:0,52,15
0:2:4:0,52,14
168:184:104:184,52,3
0:8:136:0,52,12
24:2:0:128,52,25
44:40:44:40,52,5
0:242:0:0,52,1
0:242:2:0,52,1
8:2:40:128,52,20
32:10:128:128,52,6
2:128:9:130,52,8
8:130:40:40,52,7
8:16:0:8,52,3
40:130:160:40,52,19
128:40:128:130,52,2
10:129:8:130,52,9
128:40:2:130,52,8
8:136:8:240,52,6
2:133:8:128,52,3
136:32:136:0,52,1
32:0:8:130,52,5
9:136:8:138,52,2
136:2:136:2,52,1
12:128:28:0,52,7
72:72:105:65,52,2
8:200:8:248,52,4
8:8:129:1,52,1
8:153:10:136,52,2
40:40:40:45,51,2
0:0:8:3,51,14
8:130:8:138,51,26
15:143:15:128,51,5
16:33:20:1,51,5
9:128:9:132,51,15
8:130:74:130,51,17
8:144:8:0,51,30
10:131:2:130,51,16
40:56:104:136,51,1
0:24:88:170,51,1
9:141:9:141,51,1
18:4:148:0,51,3
10:0:32:0,51,6
8:136:12:136,51,6
22:16:155:97,51,3
12:129:4:128,51,5
0:128:10:129,51,17
153:2:32:32,51,1
10:131:131:135,51,3
4:16:1:4,51,8
32:24:0:16,51,3
2:128:2:131,51,1
8:40:0:0,51,8
24:4:20:1,51,19
10:144:5:128,51,3
136:160:160:168,51,2
24:18:24:16,51,3
136:130:128:2,51,1
8:0:8:5,51,12
8:64:1:0,51,18
0:0:160:160,51,33
31:15:31:15,51,3
32:0:136:0,50,10
0:0:2:4,50,22
25:1:0:136,50,15
0:1:16:1,50,21
8:129:40:128,50,15
8:129:8:144,50,11
130:40:10:48,50,31
24:0:20:5,50,7
8:0:160:2,50,19
8:128:0:176,50,12
64:72:104:72,50,2
16:1:18:4,50,7
8:152:8:232,50,4
8:136:10:216,50,1
9:146:67:130,50,1
11:130:3:134,50,1
12:0:8:0,50,5
0:130:28:1,50,5
0:129:0:130,50,14
16:128:16:129,50,2
32:10:130:128,50,4
34:0:0:0,50,25
8:16:2:132,50,2
144:128:160:0,50,1
130:9:130:9,50,7
10:131:6:129,50,3
130:32:2:40,50,12
136:130:8:128,50,19
15:135:7:135,50,1
8:128:144:40,50,5
1:4:16:1,50,7
39:151:103:135,50,1
2:129:2:128,50,12
16:4:24:0,50,34
8:0:9:2,50,23
32:128:0:128,50,14
129:16:1:16,50,8
9:0:1:0,49,6
9:0:9:2,49,6
8:160:8:136,49,3
8:130:130:128,49,25
8:128:28:0,49,18
34:0:8:34,49,8
32:0:8:40,49,21
8:0:8:18,49,2
13:16:1:16,49,1
0:1:1:1,49,27
17:1:21:5,49,8
0:160:8:130,49,9
0:32:0:2,49,25
40:2:128:128,49,14
10:1:10:1,49,6
9:130:9:129,49,16
8:128:240:0,49,14
136:40:8:136,49,15
8:129:16:64,49,5
130:3:134:14,49,1
32:0:2:0,49,17
0:132:8:0,49,9
12:131:2:129,49,2
16:128:16:128,49,11
136:34:0:40,49,1
8:136:34:170,49,2
184:184:248:248,49,6
8:133:16:0,49,39
10:160:8:160,49,6
8:128:168:160,49,24
2:138:2:130,49,2
8:130:104:224,49,18
8:138:6:136,49,1
2:128:8:0,49,33
8:128:202:130,49,9
24:0:10:130,49,21
8:137:8:156,49,2
24:3:16:2,49,29
10:14:10:14,49,2
8:129:0:1,49,8
131:135:139:131,49,1
4:64:4:80,49,7
8:129:16:4,49,21
8:130:18:0,49,16
2:8:136:0,49,4
2:2:2:34,49,3
24:2:32:8,49,6
0:2:0:32,49,16
10:130:10:176,49,26
8:8:15:15,48,11
10:128:10:160,48,44
72:152:88:184,48,4
0:0:3:0,48,19
11:130:11:131,48,3
8:129:8:162,48,4
8:152:72:40,48,1
9:131:6:130,48,3
0:32:112:32,48,1
24:0:13:128,48,2
33:35:145:33,48,2
17:1:21:1,48,5
248:152:72:136,48,1
40:42:32:44,48,1
8:176:194:176,48,2
176:208:224:240,48,2
10:0:2:4,48,4
128:224:128:224,48,8
19:225:29:1,48,2
8:144:5:128,48,2
8:128:160:0,48,18
216:248:184:248,48,1
8:8:10:2,48,12
0:2:7:2,48,1
2:130:40:128,48,10
168:248:168:248,48,1
20:16:16:16,48,3
0:34:132:33,48,1
24:0:2:128,48,12
8:2:0:168,48,1
128:136:128:136,48,6
10:193:2:144,48,1
138:10:130:42,48,4
8:133:8:129,48,17
8:145:70:48,48,1
2:176:2:144,48,1
8:14:128:14,48,1
16:0:33:16,48,3
8:152:104:8,48,3
42:68:8:136,48,3
10:178:138:192,48,2
128:0:170:168,48,1
8:2:40:32,48,9
120:80:80:82,48,2
8:152:72:138,48,4
8:152:72:186,48,7
8:217:48:248,48,1
89:145:66:144,48,1
138:129:138:128,48,10
9:130:3:128,48,8
8:0:32:160,48,30
8:10:130:2,48,13
22:33:133:225,48,3
18:5:26:5,48,4
41:32:40:32,48,1
41:32:41:44,48,1
10:146:66:146,48,4
8:137:72:154,48,1
24:2:64:24,48,11
0:160:0:0,48,24
10:138:10:0,48,2
0:8:128:128,48,19
14:130:10:130,48,16
8:2:56:130,48,20
8:129:5:9,48,1
11:139:11:139,48,4
136:129:102:145,48,2
56:56:56:248,48,3
10:130:10:132,48,15
32:0:128:0,48,30
32:10:32:10,47,5
8:10:2:2,47,17
8:128:0:32,47,24
73:128:1:148,47,2
128:8:8:2,47,6
0:20:0:0,47,17
10:8:130:2,47,7
8:17:70:82,47,1
8:160:56:160,47,10
24:10:24:0,47,7
24:0:28:0,47,21
8:128:0:240,47,10
2:8:32:160,47,13
16:1:24:1,47,16
33:12:5:1,47,1
11:130:2:176,47,7
0:128:16:160,47,6
66:28:11:66,47,5
1:65:17:1,47,4
8:131:102:34,47,1
8:0:2:136,47,9
16:0:4:16,47,11
16:1:0:130,47,38
248:240:248:248,47,4
0:0:10:10,47,37
130:0:8:128,47,5
40:34:32:40,47,1
138:2:2:2,47,5
2:128:9:129,47,5
128:9:128:128,47,5
16:1:20:65,47,7
0:129:64:133,47,1
10:144:74:144,47,12
8:128:56:176,47,21
0:129:2:129,47,12
10:0:128:32,47,6
16:3:20:33,47,2
10:130:26:2,47,15
2:128:0:8,47,18
8:132:24:5,47,20
8:128:9:2,47,14
10:176:194:144,47,1
128:0:0:16,47,28
65:161:65:65,47,1
8:0:4:8,47,8
0:129:24:160,47,6
8:152:120:184,47,1
10:0:8:128,47,20
136:0:0:2,47,22
8:0:16:8,46,9
8:128:10:8,46,28
74:128:74:129,46,3
0:0:8:4,46,23
0:0:9:2,46,19
8:128:40:8,46,18
133:133:133:133,46,8
0:133:16:5,46,22
10:130:2:138,46,6
8:128:8:10,46,11
24:2:8:133,46,8
40:41:36:2,46,2
130:10:10:10,46,14
16:1:22:5,46,4
10:10:10:8,46,42
9:130:8:132,46,3
8:131:8:131,46,3
136:2:2:0,46,9
10:2:8:160,46,2
200:8:8:10,46,1
11:130:2:129,46,4
74:129:10:130,46,1
4:129:4:129,46,9
8:137:10:136,46,8
2:2:130:2,46,14
160:0:128:0,46,10
8:133:10:130,46,3
1:130:8:130,46,7
9:3:9:3,46,1
10:0:208:48,46,1
40:162:40:160,46,3
10:0:10:2,46,22
8:208:66:130,46,1
138:133:130:129,46,2
16:1:16:65,46,17
11:131:131:130,46,5
24:128:18:128,46,4
0:132:8:129,46,30
2:130:10:2,46,5
10:144:106:146,46,1
2:128:10:176,46,12
149:11:149:11,46,2
9:129:2:146,46,1
32:64:153:34,46,5
184:160:168:160,46,3
8:8:9:8,46,15
10:146:10:131,46,19
17:33:145:1,46,1
24:136:8:136,46,15
176:8:128:8,46,15
56:112:232:0,46,2
160:64:160:64,46,15
0:2:32:96,46,14
8:9:8:8,46,14
20:4:16:1,46,2
10:128:74:128,46,11
8:2:128:48,46,9
8:129:6:129,46,15
16:69:16:1,46,1
8:168:8:138,46,6
9:194:2:128,46,3
8:8:144:48,46,1
168:32:136:32,46,8
11:128:65:128,46,1
40:184:40:168,46,2
10:129:65:144,46,6
24:16:74:130,45,5
9:137:9:169,45,2
15:2:18:226,45,1
41:154:46:154,45,3
16:2:20:2,45,6
12:195:12:193,45,1
248:120:248:120,45,2
8:0:240:240,45,22
10:128:66:128,45,5
8:128:0:160,45,20
136:128:136:130,45,8
24:0:17:16,45,3
40:40:56:40,45,10
10:32:0:10,45,3
2:42:2:42,45,3
8:128:240:240,45,28
2:0:0:8,45,30
0:8:130:2,45,16
3:16:1:16,45,5
10:144:16:192,45,1
0:128:1:128,45,5
8:194:8:128,45,6
32:2:32:10,45,12
10:144:138:130,45,3
1:17:1:17,45,9
136:8:152:8,45,4
0:2:130:8,45,4
9:16:1:4,45,5
152:40:40:200,45,1
168:162:162:162,45,6
8:129:4:129,45,19
40:36:41:32,45,2
40:36:41:36,45,1
10:146:10:176,45,3
4:0:128:0,45,17
11:2:18:226,45,1
26:3:18:3,45,16
0:0:136:136,45,32
8:32:128:8,45,12
8:129:74:10,45,1
160:40:130:160,45,8
8:24:8:136,45,3
130:130:128:128,45,8
134:32:2:32,45,3
8:128:72:144,45,8
8:153:10:154,45,1
10:129:10:224,45,2
8:1:6:2,45,5
1:133:2:133,44,2
1:1:32:0,44,8
9:128:8:130,44,28
41:45:41:45,44,2
1:0:40:0,44,4
9:130:8:131,44,4
0:0:2:10,44,31
24:37:80:128,44,2
32:2:10:10,44,8
1:1:0:9,44,26
10:138:14:136,44,2
0:8:136:8,44,16
26:8:24:8,44,1
128:11:128:44,44,2
26:129:30:128,44,4
17:9:17:1,44,1
0:0:0:129,44,34
16:1:16:19,44,2
0:8:32:1,44,26
200:176:92:80,44,2
129:8:130:8,44,8
15:148:28:20,44,1
8:2:32:98,44,16
153:34:170:0,44,2
16:4:9:130,44,4
8:130:34:130,44,10
20:4:4:132,44,2
10:128:8:144,44,17
12:195:28:192,44,4
0:2:130:2,44,2
128:8:128:24,44,25
10:131:131:146,44,2
16:1:4:129,44,21
250:250:250:250,44,27
136:0:0:32,44,16
8:2:130:130,44,12
10:128:128:131,44,3
10:129:74:144,44,2
8:18:0:0,44,12
41:32:41:32,44,4
152:40:104:104,44,1
0:16:128:0,44,34
8:130:6:132,44,2
168:152:104:184,44,2
10:129:0:128,44,10
20:3:20:3,44,5
10:193:8:192,44,1
20:4:85:20,44,4
13:131:6:130,44,2
136:24:136:24,44,2
56:44:40:44,44,1
8:130:72:162,44,2
8:160:66:130,44,1
136:129:136:129,43,2
248:242:248:112,43,4
24:1:18:1,43,15
24:1:20:4,43,21
217:160:160:176,43,1
11:131:11:128,43,4
8:129:73:130,43,6
8:160:56:128,43,3
32:0:8:64,43,26
8:2:1:0,43,19
8:2:2:4,43,13
8:0:8:32,43,26
9:138:9:154,43,1
8:152:232:184,43,4
8:2:48:224,43,5
8:131:8:135,43,1
8:9:6:40,43,1
16:1:48:1,43,18
0:128:9:130,43,4
128:128:160:160,43,21
17:1:17:17,43,21
8:137:10:138,43,2
8:4:1:0,43,19
176:176:224:224,43,4
8:136:25:0,43,22
8:129:10:176,43,20
9:130:0:136,43,1
0:129:18:0,43,19
10:2:130:2,43,6
9:134:6:129,43,2
0:8:64:0,43,14
40:160:8:128,43,23
10:144:74:130,43,1
128:0:32:128,43,14
160:130:130:130,43,4
224:0:0:0,43,34
2:128:24:0,43,18
10:145:10:145,43,1
0:16:0:11,43,1
10:128:0:144,43,3
8:162:8:2,43,4
1:17:1:1,43,11
0:0:224:224,43,32
0:17:0:0,43,18
0:3:18:3,43,1
8:32:136:0,43,4
0:18:0:1,43,12
0:2:0:48,43,3
16:3:16:7,43,3
28:1:20:1,43,16
130:130:128:130,43,4
67:65:67:65,43,2
8:1:0:3,43,16
136:0:144:192,43,7
11:132:8:132,42,2
128:138:42:0,42,3
8:130:8:184,42,11
129:129:129:128,42,9
8:128:40:192,42,23
10:136:12:136,42,3
18:1:16:1,42,12
0:10:8:0,42,23
130:10:130:2,42,10
10:2:8:128,42,6
26:2:2:128,42,7
20:0:26:1,42,12
170:136:0:0,42,19
9:132:10:5,42,3
8:130:136:0,42,30
8:4:8:1,42,31
14:144:66:14,42,2
136:136:8:128,42,26
132:8:0:8,42,3
128:10:130:10,42,12
24:8:25:1,42,18
162:168:128:162,42,2
8:128:2:176,42,16
10:64:4:64,42,1
10:170:10:170,42,2
8:130:10:176,42,27
24:24:24:24,42,10
0:32:24:0,42,3
10:2:10:130,42,11
24:160:24:128,42,1
2:130:8:136,42,6
16:35:16:33,42,1
9:130:66:130,42,12
0:24:0:8,42,19
136:128:128:136,42,15
130:40:4:128,42,2
136:0:32:136,42,3
128:32:8:128,42,5
8:130:12:144,42,4
5:0:0:1,42,10
65:128:11:128,42,1
40:128:8:0,42,6
8:136:168:168,42,24
5:32:2:36,42,3
17:33:145:33,42,3
8:129:4:176,42,2
130:8:128:128,42,12
8:48:7:38,42,2
8:8:128:136,42,3
8:128:6:132,42,7
8:130:14:138,42,2
9:144:108:128,42,3
0:4:0:128,42,20
136:32:136:32,42,1
40:88:40:88,42,1
160:128:8:128,42,12
8:40:10:128,42,2
138:130:130:136,42,3
0:40:2:9,42,2
168:184:232:184,42,1
128:10:8:2,42,6
128:0:40:8,42,4
0:136:136:136,42,25
8:20:0:2,42,8
44:36:36:36,42,7
8:129:16:3,42,22
8:129:16:5,42,22
9:129:72:208,42,1
12:64:12:64,42,4
90:90:90:90,42,7
160:0:160:32,42,3
40:10:160:130,42,3
8:0:12:0,41,7
8:144:64:128,41,7
170:34:170:8,41,1
16:2:16:1,41,17
40:40:40:120,41,10
35:4:5:1,41,1
8:128:40:240,41,15
130:40:10:32,41,18
136:137:138:138,41,1
17:65:17:1,41,5
10:128:11:128,41,15
8:145:10:130,41,12
26:5:8:129,41,1
8:10:6:40,41,1
0:0:10:2,41,33
34:2:40:10,41,5
8:128:74:128,41,13
8:128:240:160,41,10
10:32:2:40,41,9
2:0:2:2,41,18
40:161:48:32,41,2
8:130:0:192,41,13
8:128:42:160,41,16
160:160:240:160,41,3
24:130:0:130,41,8
8:2:0:192,41,7
130:0:0:2,41,13
8:138:11:130,41,2
9:129:10:128,41,16
128:130:32:10,41,3
10:10:0:0,41,23
0:10:0:32,41,7
10:0:2:128,41,4
9:49:2:33,41,1
24:3:0:129,41,30
232:160:160:130,41,6
10:0:10:128,41,21
0:8:8:10,41,10
24:8:136:136,41,6
9:176:210:10,41,1
40:44:44:44,41,11
136:8:128:8,41,12
16:1:2:129,41,13
8:4:128:4,41,9
10:144:74:129,41,6
74:240:10:144,41,3
2:128:26:2,41,9
24:5:0:130,41,16
1:16:5:16,41,11
8:1:10:144,41,2
12:72:10:73,41,1
34:0:136:0,41,18
32:4:8:64,41,8
9:133:0:128,41,5
8:8:128:128,41,18
24:4:16:4,41,8
8:132:24:2,41,12
136:32:0:8,41,5
8:8:8:168,41,26
9:2:10:4,41,5
248:8:8:8,41,18
2:130:8:2,41,14
10:130:0:131,41,1
16:19:16:19,41,1
8:1:10:4,41,15
152:36:8:128,41,1
8:136:40:138,41,8
10:130:10:133,41,9
8:1:4:2,41,7
10:128:10:132,40,10
0:0:5:4,40,2
40:8:40:10,40,5
26:128:26:129,40,4
0:128:0:1,40,18
2:32:0:10,40,1
10:8:128:0,40,16
8:129:8:160,40,14
2:32:2:72,40,1
10:130:2:178,40,4
0:1:2:1,40,11
8:144:10:160,40,10
4:129:3:130,40,2
1:0:9:1,40,16
130:128:130:32,40,3
194:40:24:36,40,1
10:0:0:1,40,10
64:4:65:4,40,6
24:0:48:2,40,4
8:3:0:1,40,34
10:130:56:240,40,13
138:8:136:8,40,4
9:2:2:4,40,7
3:128:40:0,40,4
130:128:130:128,40,12
30:129:30:129,40,4
10:2:8:10,40,10
10:1:10:0,40,12
30:128:30:129,40,4
10:1:5:3,40,1
9:129:9:132,40,15
160:0:8:2,40,4
160:14:128:14,40,5
73:194:2:32,40,4
165:165:165:165,40,7
12:130:2:139,40,1
8:48:88:81,40,1
65:20:16:1,40,4
13:36:2:13,40,5
8:128:10:131,40,18
8:128:10:224,40,26
9:49:2:38,40,1
10:2:128:8,40,11
8:0:40:128,40,16
10:135:15:129,40,1
88:80:92:64,40,2
10:136:9:184,40,1
8:130:2:131,40,5
113:225:113:225,40,1
160:42:162:184,40,2
130:2:8:8,40,6
136:32:8:136,40,2
9:129:67:128,40,4
2:128:10:129,40,9
40:128:0:0,40,26
8:136:168:184,40,20
0:129:2:194,40,4
0:17:80:64,40,5
8:130:136:192,40,5
128:8:130:72,40,4
8:152:248:184,40,1
0:5:0:20,40,6
10:129:18:2,40,7
0:0:48:240,40,25
41:2:2:40,40,1
11:128:8:128,40,26
128:9:129:2,40,5
128:9:145:0,40,4
168:160:160:162,40,4
249:243:240:240,40,5
0:8:0:1,40,21
32:8:128:48,40,2
8:129:6:176,40,12
15:15:14:15,40,2
128:224:224:128,40,5
224:224:0:0,40,21
24:0:8:132,40,24
8:170:170:170,40,11
232:226:232:226,40,7
74:130:8:144,40,5
24:2:24:4,40,25
8:144:40:32,40,4
4:20:1:1,40,1
8:16:74:176,40,1
24:1:8:128,39,16
128:8:2:0,39,23
40:41:32:40,39,4
8:128:32:0,39,20
40:40:40:136,39,11
0:20:8:4,39,3
0:64:9:0,39,4
1:8:128:0,39,1
8:2:4:0,39,9
8:0:129:0,39,13
14:133:13:176,39,1
2:8:32:10,39,8
8:17:78:84,39,1
129:10:130:8,39,6
0:0:32:240,39,18
21:0:6:128,39,3
130:130:131:130,39,11
133:13:176:11,39,1
32:32:32:16,39,1
2:0:8:32,39,26
40:136:8:136,39,17
16:0:16:16,39,11
128:130:130:128,39,3
8:128:32:32,39,8
187:10:8:10,39,3
12:128:154:83,39,1
0:32:32:0,39,18
8:2:1:130,39,2
128:128:128:144,39,13
128:128:128:176,39,11
9:130:11:128,39,5
8:136:56:136,39,15
9:128:2:129,39,3
9:130:1:128,39,10
8:144:8:130,39,20
136:8:138:2,39,2
48:10:194:40,39,1
170:170:187:255,39,3
8:2:194:176,39,6
8:133:0:130,39,17
24:26:24:26,39,1
24:1:4:128,39,14
24:1:4:129,39,17
0:129:2:128,39,16
9:128:0:0,39,22
0:128:32:160,39,22
128:10:160:8,39,11
10:130:128:130,39,4
138:130:138:130,39,17
10:130:10:2,39,22
184:8:136:8,39,7
10:130:40:160,39,21
40:34:66:36,39,1
4:4:64:0,39,9
0:4:0:64,39,10
8:129:14:146,39,1
250:8:170:34,39,3
10:130:74:128,39,4
8:8:24:200,39,2
8:2:130:10,39,10
33:33:33:33,39,3
8:128:104:128,39,16
40:2:128:10,39,5
0:9:0:8,39,31
9:136:9:128,39,6
2:8:130:8,39,12
8:129:20:5,39,13
24:2:16:1,39,15
24:2:16:2,39,12
8:8:10:10,39,28
128:160:128:128,39,19
10:131:10:128,39,8
10:128:2:144,39,6
43:154:46:154,39,3
8:1:0:4,39,15
8:1:4:1,39,8
32:32:0:32,39,17
20:2:20:1,38,5
9:0:9:1,38,23
11:10:11:11,38,1
8:0:16:0,38,23
40:10:130:40,38,11
0:64:0:8,38,20
8:32:0:32,38,14
19:1:17:3,38,2
0:1:4:5,38,3
25:0:26:0,38,1
5:0:64:1,38,10
5:0:64:5,38,11
0:160:32:128,38,13
1:0:4:1,38,22
32:8:160:32,38,5
2:0:40:2,38,8
10:10:10:0,38,17
72:18:8:2,38,2
9:138:10:138,38,1
2:129:146:165,38,1
9:133:5:132,38,2
13:129:13:128,38,1
8:1:128:0,38,15
10:135:8:128,38,1
56:160:168:240,38,3
200:160:168:160,38,1
9:128:128:9,38,2
8:4:8:2,38,22
11:133:0:132,38,2
8:130:10:226,38,8
8:131:0:131,38,23
8:128:10:136,38,20
1:128:0:128,38,6
192:0:0:8,38,6
8:128:40:64,38,6
8:130:2:133,38,10
8:130:2:178,38,16
130:8:128:0,38,19
8:128:11:132,38,6
8:193:0:193,38,2
8:2:2:160,38,5
0:136:10:130,38,4
0:136:10:136,38,5
9:138:0:0,38,2
4:1:0:5,38,4
128:8:128:40,38,18
8:132:2:130,38,10
32:10:176:176,38,1
11:131:6:128,38,2
10:128:40:160,38,15
8:136:8:155,38,2
8:129:193:192,38,14
1:16:1:1,38,10
40:144:74:144,38,1
4:0:132:8,38,1
28:11:66:28,38,5
24:32:8:128,38,11
130:2:128:2,38,19
130:2:130:8,38,9
0:40:0:8,38,21
11:138:11:139,38,1
0:128:24:130,38,2
24:2:20:1,38,17
1:133:1:132,38,2
4:5:4:5,38,6
34:0:0:34,38,6
26:1:16:0,38,4
8:0:128:160,38,20
25:16:73:128,37,2
8:128:9:132,37,12
128:40:0:40,37,1
0:1:16:0,37,12
130:130:130:176,37,7
128:8:32:8,37,5
10:130:11:130,37,14
8:0:128:4,37,16
8:66:8:66,37,1
17:1:0:136,37,15
0:0:1:16,37,16
8:130:9:160,37,15
74:129:65:144,37,3
10:128:12:128,37,20
2:0:8:1,37,10
10:176:10:130,37,13
1:19:1:19,37,2
8:128:10:133,37,11
2:138:10:138,37,18
0:4:1:0,37,17
2:2:8:2,37,13
2:136:2:136,37,5
40:45:36:44,37,6
8:3:128:128,37,7
